REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,JOB,YOJ,CHECKING,SAVINGS,INVEST,CREDIT_SCORE
30540,63419572-puof,DC,59500,0,0,0,100.1393112,0,29.47367331,62285,ProfExe,12,0,0,0,397
30550,63443087-dyfa,DC,7100,0,0,0,155.2,1,18.14928491,59425,Other,16,1,0,0,813
30560,63490522-qdgh,DC,22000,0,0,0,201.8666667,1,36.82505673,62155,Mgr,0,1,0,0,567
30580,63522041-uabp,DC,13000,0,0,0,208.6728918,2,41.05223501,58985,ProfExe,7,1,0,0,604
30610,63642137-ymau,DC,13900,0,0,0,210.2021295,0,41.01100137,46590,ProfExe,8,1,0,0,547
30620,63720092-mazv,DC,15000,0,1,3,134.2666667,1,46.284147,45485,Other,1,1,0,1,623
30630,63724773-kooh,DC,12200,0,0,0,35.97354161,1,39.97361316,61940,ProfExe,23,0,0,0,503
30650,63814008-igpv,DC,19000,0,0,0,276.7633406,0,24.4756899,46645,Other,1,0,1,1,571
30660,63851295-lkch,HI,21600,0,0,0,145.9353838,0,37.11491559,49850,ProfExe,6,1,0,0,675
30670,63854479-vvff,DC,16900,0,0,0,128.5818237,1,28.89595485,48745,ProfExe,12,0,0,0,402
30690,63867918-kowp,HI,12000,0,0,0,259.5550444,0,29.39747822,61330,Other,27,0,1,0,612
30710,63931483-pavc,DC,3900,0,0,1,86.56666667,2,36.85991177,63600,ProfExe,20,1,0,0,309
30720,63932293-huql,DC,17200,0,0,0,240.5227465,3,32.84175391,58615,ProfExe,0,0,1,0,827
30730,63999039-epqp,DC,9700,0,0,0,89.83593974,0,32.4314097,61000,Other,2,1,0,0,795
30740,64012685-iuwj,HI,16600,0,0,0,,0,24.02304824,45895,Other,,0,0,0,611
30750,64026265-aibq,DC,18500,0,0,0,229.3,0,21.4762501,40020,ProfExe,7,0,1,0,776
30770,64123800-xiiu,DC,16200,0,1,0,207.1595475,2,32.71808803,52875,Sales,1,1,0,0,603
30780,64130235-xqbw,DC,19000,0,,,175.5,,26.18880783,47955,Office,,0,1,0,491
30790,64150576-ixuh,DC,9500,0,0,0,91.26666667,8,23.55814566,40195,ProfExe,2,1,0,0,749
30800,64158875-jodx,DC,23300,0,0,1,203.0716875,0,27.83335613,40735,Office,1,0,0,0,473
30810,64160700-zlej,DC,10200,0,0,0,107.5285598,1,40.28097487,61675,ProfExe,9,1,1,0,824
30820,64162988-uyrx,DC,21000,0,0,0,196.1979075,0,26.86773396,43510,Office,3,0,0,0,811
30830,64170305-nicy,DC,42800,0,,1,221.1178184,4,42.58161533,61140,ProfExe,10,1,0,0,626
30840,64173742-eada,DC,15000,0,0,5,122.7333333,10,33.56150562,63075,Office,22,0,1,0,748
30850,64190199-lohh,DC,20900,0,0,0,123.4795377,2,30.4244811,44225,Other,25,0,0,1,626
30860,64192009-knvk,HI,22700,0,0,0,440.153218,,30.08034344,46750,ProfExe,12,0,0,1,814
30870,64205301-fuah,DC,17200,0,0,0,180.9314878,0,30.58796698,47985,Mgr,9,1,1,0,306
30900,64322629-ydxw,HI,7700,0,0,0,179.2409356,0,27.23109397,46515,,4,0,0,0,430
30920,64370802-xlxx,HI,22000,0,0,0,138.9424576,0,30.78315421,61585,Office,,0,0,0,620
30930,64386825-ceec,DC,23500,0,,,195.1781446,4,39.94505447,52225,Office,0,1,1,0,543
30940,64414793-obql,DC,16100,0,0,0,282.0062894,0,30.7084874,61745,Office,2,0,0,0,476
30960,64473213-aize,HI,12000,0,0,3,153.5,0,45.21955667,46335,ProfExe,5,0,1,0,438
30970,64475205-ehmr,DC,8400,0,0,3,206.3545644,0,26.05485371,44775,Other,17,0,0,1,383
30990,64497552-zeff,DC,20000,0,2,3,73.03333333,2,8.178186801,61460,Office,2,0,1,0,796
31000,64498157-hhma,DC,26800,0,0,0,243.9420995,2,34.50965688,43310,Mgr,0,1,1,0,779
31010,64503204-hbhh,DC,25000,0,0,1,201.8333333,4,3.354869857,52460,ProfExe,6,0,1,0,416
31030,64568157-rhqn,DC,15200,0,0,0,124.8068459,1,39.58005434,61120,Office,1,0,0,0,654
31040,64568829-aqce,DC,14000,0,0,0,255.6666667,1,12.93924908,43845,Other,,1,1,1,653
31060,64600408-hmyv,DC,20800,0,,,296.3963289,,37.06995687,40660,Mgr,25,1,1,0,765
31100,64715192-pyxx,DC,18600,0,0,0,103.5042953,0,40.95659824,61900,Other,0,1,1,0,659
31130,64768010-vwzx,DC,59200,0,0,0,309.1333333,2,10.55364202,45185,Mgr,12,1,0,0,473
31140,64769020-hoqe,DC,19200,0,0,0,169.9797497,4,33.29929576,43325,ProfExe,9,0,1,0,814
31150,64770246-xbnm,DC,6500,0,6,0,86.45222694,6,69.8005248,40125,ProfExe,7,0,0,0,754
31160,64779922-kimn,HI,6400,0,0,2,128,4,5.964799815,61370,Other,1,1,0,0,830
31170,64790039-dxyn,HI,11000,0,0,1,242.2497612,2,37.68016976,43800,Other,27,0,0,0,800
31210,64858236-ufnd,DC,7400,0,0,0,94.78223069,0,42.803422,40110,,14,0,0,0,472
31220,64875094-rplm,DC,30500,0,0,0,228.6103591,1,43.12276156,43040,Other,26,1,0,0,825
31230,64890163-uudj,DC,15800,0,0,0,208.5007559,0,23.03574584,52550,Other,0,1,1,0,850
31250,64919675-zlaf,DC,24500,0,0,1,93.16666667,0,49.93963963,44385,ProfExe,10,0,0,0,638
31290,65059902-lzwr,DC,11600,0,0,0,91.99164592,0,72.26409333,43395,Office,2,0,0,1,514
31300,65116568-ofpo,HI,14700,0,0,1,273.6025171,0,26.84247974,43585,ProfExe,4,0,1,0,690
31310,65122013-cucx,DC,14200,0,,,255.6876484,2,38.74675979,52485,Other,21,1,0,0,762
31340,65184135-nvnk,DC,14800,0,2,0,88.75457479,0,24.22469542,45535,Mgr,14,1,1,0,408
31350,65309978-vuzi,DC,30500,0,0,0,189.4391712,2,43.16839173,43510,Mgr,1,0,0,1,661
31360,65338403-bjfk,DC,17500,0,0,0,265.1846253,1,27.02943897,52245,ProfExe,8,0,0,0,489
31370,65350342-mfeh,HI,10800,0,,,141.1652982,,21.07999894,68710,Mgr,0,0,0,0,498
31390,65375229-bddv,HI,6600,0,0,0,,0,14.84599073,61820,Other,7,1,0,0,304
31400,65393909-hpyn,HI,13200,0,0,3,156.5454512,0,42.73666557,52240,Other,2,1,1,0,653
31410,65456277-fqgl,DC,36800,0,0,1,214.7311603,1,43.84754372,61600,ProfExe,19,0,0,0,657
31430,65459611-wfyl,HI,15000,0,3,4,206.9666667,1,32.11894711,40680,Office,3,1,0,0,568
31440,65494437-wvdw,DC,9600,0,0,0,180.2840616,0,37.95078758,61555,ProfExe,7,1,0,0,761
31460,65519177-helx,DC,11000,0,0,2,84.44474615,0,36.67364815,61335,,,0,0,0,829
31470,65525251-qxmy,DC,68000,0,0,0,218.1,3,31.49926637,61830,Mgr,9,0,0,0,693
31510,65607080-nvva,HI,6700,0,1,,108.3517475,,38.89419475,40390,Other,,0,0,0,408
31520,65644039-ehqq,DC,8200,0,0,0,138.1548182,0,40.33786076,52115,Self,5,1,1,0,656
31530,65644692-ykez,DC,33100,0,0,2,205.6506602,3,41.83267428,52460,Other,3.2,1,0,0,768
31540,65648162-dabd,DC,21800,0,2,1,245.0877745,1,41.56766275,44545,Other,16,0,0,0,828
31550,65653893-lmhi,HI,65200,0,0,0,128.7805143,0,43.19116341,40880,ProfExe,12,0,0,0,472
31590,65684895-pqix,DC,15000,0,0,0,82.94897322,2,34.3172408,52055,Other,1,0,0,0,843
31600,65702064-uimm,DC,20000,0,0,0,155.2,1,24.84166087,52465,Other,16,1,1,0,514
31610,65735514-jocv,HI,12900,0,0,2,178.0872568,0,34.80242878,52700,Mgr,8,1,0,0,667
31620,65748922-xmdq,HI,21500,0,2,3,315.9296876,,38.46833167,209885,Office,1,1,0,0,603
31650,65954022-qyda,DC,13100,0,0,0,232.9947127,3,29.66798564,98505,Other,18,1,0,0,548
31660,66021711-rhzr,HI,8100,0,0,0,75.63504768,0,24.54519214,99460,Other,6,0,0,0,437
31680,66050527-rbuy,DC,10600,0,0,0,103.0142897,0,37.3100061,44145,Mgr,15,1,0,0,670
31690,66073454-lmwj,DC,23200,0,0,0,291.6334148,0,39.48391375,15000,Mgr,15,0,1,0,302
31700,66073835-gfem,DC,30100,0,,,89.51626546,,34.03666376,178040,Mgr,9,0,0,0,614
31720,66164192-kgyx,HI,25100,0,0,0,170.4807208,0,41.52143161,102975,ProfExe,12,1,0,0,655
31730,66164969-orjn,HI,19100,0,0,0,201.1354777,0,28.8888762,61530,Other,0,1,0,0,354
31740,66182434-agmo,DC,10200,0,0,0,193.5089634,0,29.08799472,52110,Office,7,0,0,1,429
31750,66183760-jmdp,HI,21300,0,0,0,162.3221192,0,31.98763633,61960,Mgr,13,0,0,1,477
31760,66193096-qeoj,DC,43000,0,0,0,207.0664633,0,40.77787713,45475,Mgr,0,0,0,0,530
31790,66326596-whhi,HI,6700,0,0,0,195.7808633,0,32.39759341,43615,ProfExe,6,1,0,0,575
31800,66331172-ywrk,HI,18400,0,0,0,76.79470126,0,32.74121014,61895,Other,13,0,1,0,690
31810,66361809-xzgo,DC,36500,0,0,0,182.7288948,0,37.40550958,61550,Office,11,0,0,0,820
31820,66426222-wcom,DC,26700,0,0,0,156.2294564,0,39.21027209,61870,Other,6,1,0,0,307
31830,66428388-ixwp,DC,17600,0,0,0,143.9671531,0,36.30996249,46285,,,1,0,0,861
31840,66431070-nfia,HI,43100,0,0,0,320.3105483,0,15.60459962,61500,ProfExe,9,1,0,0,761
31870,66476022-vulz,DC,12000,0,0,0,200.9,2,12.98948239,43090,Other,18,1,0,0,614
31890,66484104-nznu,DC,22400,0,,0,377.8649847,,36.43872408,52645,ProfExe,12,1,1,0,551
31900,66489022-juoz,DC,23400,0,0,0,245.8978616,1,40.85742704,61600,Mgr,9,1,0,0,558
31920,66603341-ipoz,DC,50000,0,0,0,91.43100485,0,35.08400094,61480,,,1,0,0,492
31940,66689665-wwuy,HI,24200,0,0,0,123.8,0,5.710736155,43100,Mgr,15,0,0,0,603
31950,66693045-hyjx,HI,20700,0,0,0,112.6358603,1,17.69314418,45890,Mgr,23,1,0,1,795
31970,66748070-idrp,HI,43700,0,0,0,306.9953711,0,16.67867641,61910,Other,12,0,0,0,406
31980,66755516-vacj,DC,15000,0,3,2,105.5,1,43.76133189,43525,Other,4,1,1,0,795
31990,66772676-zhjw,DC,25200,0,0,0,128.4230865,0,21.05500114,52440,ProfExe,9,0,0,0,679
32000,66802096-ikrr,HI,50900,0,2,0,263.7333333,7,2.786135896,61605,Mgr,0,0,0,0,409
32010,66841257-yawq,DC,10000,0,0,0,157.2436625,1,31.62682193,44715,Mgr,9,0,1,0,553
32020,66884236-hfxi,DC,21100,0,0,2,207.2079516,1,28.09337559,40795,Self,19,0,0,0,623
32030,66936988-gwgc,DC,22600,0,0,0,178.7866403,1,36.09869413,61810,Other,18,0,1,0,758
32040,66977367-ioki,HI,4200,0,0,0,110.2786626,0,43.45058791,61970,ProfExe,12,0,0,0,710
32050,67010026-ryfl,HI,15800,0,0,3,51.52514753,1,39.86252014,52465,Other,14,1,0,1,665
32090,67177030-hxkb,HI,17000,0,0,0,,1,25.71867108,61060,Other,17,1,1,1,761
32100,67239344-oqza,DC,36200,0,0,0,,6,32.01469166,61580,ProfExe,16,1,1,0,498
32110,67307453-lmga,HI,11700,0,0,0,245.2951629,0,28.43996584,43480,Mgr,0,0,0,1,553
32130,67341939-xxka,HI,7100,0,0,0,272.9226847,1,41.91689953,61520,Office,0,0,0,0,769
32140,67346883-yrlc,HI,10300,0,0,0,243.6309162,1,36.57444189,61515,Other,,0,1,0,512
32160,67478857-gori,HI,15000,0,0,0,244.7666667,1,35.9795607,44990,Mgr,0,0,1,0,660
32190,67586154-rwbq,DC,28000,0,0,0,80.65809369,1,38.8154384,45765,Office,1,1,0,0,528
32200,67586900-ukbo,HI,12500,0,0,0,173.4666667,1,30.64214609,52115,,,1,0,1,621
32210,67587961-wjfk,DC,35000,0,0,1,212.0154058,3,40.13181545,45785,Mgr,4,1,0,0,671
32220,67635336-bwjx,DC,23400,0,0,0,186.8909246,1,37.88976871,52215,Other,20,0,0,0,627
32230,67711123-yxnp,DC,8700,0,0,1,211.4922879,,30.02224516,61735,Mgr,1,1,1,0,419
32260,67808432-znhq,DC,21600,0,0,1,303.4333333,0,13.45801479,40375,Office,6,0,0,1,562
32270,67812350-amik,DC,14400,0,0,0,169.346647,1,42.79163252,43135,Office,27,0,0,0,762
32280,67814170-bpjf,HI,16000,0,0,0,123.8,0,41.43050228,61205,ProfExe,14,0,0,1,481
32300,67872366-piiq,DC,27500,0,0,0,234.3512888,2,18.73514744,40745,Office,,1,0,1,562
32310,67919002-joyi,HI,18700,0,0,0,,0,25.78335659,61095,ProfExe,7,0,0,0,777
32320,67937112-bycn,DC,27500,0,0,1,140.247796,3,40.2782983,43745,ProfExe,8,0,1,0,373
32330,67951428-irlr,DC,17200,0,0,0,276.9110829,0,26.69615871,61165,Other,14,1,0,0,559
32360,68084007-rxdn,DC,15800,0,0,0,335.1546882,0,12.70693798,448800,ProfExe,9,0,0,0,535
32370,68088931-lbjg,HI,15100,0,0,0,111.399385,0,26.06204325,222885,Other,,1,0,1,622
32380,68132449-jvqi,DC,14700,0,0,0,222.8150889,0,40.52479687,258190,Other,10,1,0,0,412
32390,68169311-vrdq,HI,13600,0,8,1,230.3,0,17.24042441,483455,Mgr,21,0,0,0,616
32400,68182565-dcdo,HI,41200,0,0,0,144.6224183,0,36.77626356,52510,Self,4.5,1,1,0,823
32420,68331814-hyxj,DC,15700,0,,,87.62052637,2,32.44547552,43585,Mgr,9,0,0,0,578
32430,68335945-mqcc,DC,20800,0,0,0,171.2834729,2,35.99929647,91105,Self,5,0,1,0,864
32440,68356066-aalq,DC,22600,0,,,200.8339688,4,41.00966476,63435,Other,10,0,1,0,520
32450,68367955-bgkn,HI,9000,0,,,411.7530813,1,41.66428104,58635,ProfExe,16,1,0,0,400
32460,68388986-brgl,DC,20000,0,0,0,92.42667382,1,20.68374038,49390,ProfExe,2,0,0,0,760
32470,68390879-njaf,HI,10200,0,0,0,100.6296635,0,37.36151357,43455,Sales,4,0,0,1,654
32490,68452355-mebp,DC,15000,0,0,1,105.4666667,17,22.50621357,47195,Other,1,1,0,1,483
32510,68523811-jluf,DC,4300,0,0,0,129.932869,0,34.18137652,47925,Office,8,1,0,0,410
32550,68625348-kipr,DC,14700,0,0,0,87.46666667,0,15.07329871,176290,Office,2,1,0,1,672
32560,68659700-kyxl,MD,6200,0,0,1,71.88391607,,12.32470709,76125,Other,,0,0,0,303
32580,68700848-kfni,HI,13900,0,0,0,142.0379034,5,34.12275351,71385,Mgr,8,1,1,0,560
32590,68720271-ryuw,DC,8100,0,0,0,66.29457039,8,26.04646942,62605,Other,0,0,0,0,387
32610,68792522-dwfd,DC,6900,0,0,0,61.9,8,11.33943408,44980,Mgr,3,0,0,0,385
32620,68815443-ifiy,HI,6300,0,0,0,124.7455955,1,35.64227011,62785,Office,6,0,0,0,525
32630,68831691-pown,HI,10000,0,0,2,185.7,0,14.01929971,51370,Other,25,1,1,0,642
32640,68841965-blld,DC,19000,0,0,0,30.46666667,3,4.882771866,55080,Self,,0,0,0,761
32660,68858797-czxi,HI,13000,0,0,0,92.99959341,2,29.11293616,50935,ProfExe,2.6,1,1,0,792
32670,68859476-klgv,DC,41800,0,0,4,157.6682359,3,30.36482038,80555,Other,,1,0,0,518
32680,68888120-ifgm,DC,25700,0,0,0,220.7295189,0,42.35812804,61190,Office,1.5,1,0,0,352
32720,68930936-nxff,DC,21000,0,8,2,154.2,3,46.26117438,61960,Office,0.1,1,0,0,688
32730,68951236-mcvn,DC,10500,0,0,0,258.5549278,0,20.26019805,40130,Other,25,0,0,0,627
32740,68951460-ahlx,DC,15600,0,3,0,104.5666667,2,14.12055124,61690,ProfExe,10,0,0,0,564
32750,69062784-zkyn,DC,6600,0,2,0,411.8007535,,20.02835351,52780,ProfExe,7,0,1,0,756
32760,69062929-xnbg,ME,7700,0,0,2,455.3962461,,32.51539474,40185,Other,2,0,0,0,687
32770,69092489-ggwr,DC,14800,0,0,0,240.8634414,0,34.53249609,64240,Mgr,18,1,0,0,620
32780,69095806-pamo,DC,36300,0,0,0,,7,32.6245319,47485,Mgr,13,0,0,0,755
32800,69139474-fugi,DC,27700,0,0,0,312.8079284,0,35.96802437,52365,Other,21,0,0,1,796
32820,69150286-agmo,HI,6600,0,,,179.8008681,,27.53237611,69840,Other,,0,1,0,306
32830,69150380-wdlf,HI,14400,0,0,0,104.4045965,1,24.35085757,74130,,,0,0,0,616
32850,69174619-pwnq,DC,27600,0,0,0,288.8865396,0,38.22673698,46630,,,0,0,0,582
32870,69193907-arxg,HI,43800,0,0,0,309.8275477,0,16.16045086,43535,Other,5,0,1,0,723
32880,69200305-ezmb,DC,23300,0,4,0,113.5666667,2,14.35966729,68015,Mgr,3,0,1,1,660
32890,69260412-frkd,DC,25700,0,1,2,184.2666667,1,39.79969398,45155,Office,6,0,0,1,484
32900,69270119-rhbh,DC,17500,0,3,2,92.3,7,45.4272851,44190,Other,,0,0,0,696
32910,69322826-yely,DC,9200,0,0,1,116.4187965,2,36.62562946,102420,ProfExe,7,1,0,0,435
32930,69356527-aqjk,DC,23200,0,,,179.239077,5,40.82316043,44870,Office,8,0,1,0,691
32950,69375265-dfkr,DC,11600,0,0,0,150.263332,1,43.23918712,48950,ProfExe,14,1,0,0,641
32960,69375973-bdau,HI,19200,0,0,0,130.8666667,0,21.11716949,78705,Office,10,0,1,0,601
32980,69415345-ygfx,DC,49500,0,0,0,,0,45.37884737,49925,Office,5,1,1,0,651
32990,69434913-yzoh,DC,20400,0,0,0,265.9508455,2,33.79937887,50070,ProfExe,7,0,0,0,768
33000,69474194-fkzi,DC,24200,0,0,0,84.66879155,0,35.60488671,45195,ProfExe,15,0,0,0,677
33010,69481435-jgyu,HI,67400,0,0,0,118.7647612,0,42.04567201,49150,ProfExe,13,1,0,0,373
33020,69484682-yhzv,DC,12300,0,0,0,191.0774254,1,26.20306729,50870,Other,,0,0,0,773
33030,69530830-rvfa,HI,9700,0,0,0,246.1952393,0,20.74336471,46760,Other,22,0,0,0,510
33040,69595985-yzdh,DC,16000,0,0,0,318.5666667,9,23.41304267,49370,Other,,1,0,0,824
33050,69614067-kdru,DC,17200,0,,,248.1588756,2,36.79087533,76985,Office,19,1,1,0,333
33060,69643130-orfo,HI,27700,0,1,4,247.9333333,1,21.95650682,78985,Office,12,0,0,0,707
33070,69684925-iczk,HI,25900,0,0,1,34.66666667,6,46.14408101,78605,ProfExe,15,0,0,0,673
33080,69689722-ebnu,DC,29300,0,0,1,259.6772021,2,28.17364554,45025,Office,23,1,0,0,781
33090,69738592-hpnw,HI,10000,0,0,3,326.1333333,4,27.58795222,51970,Other,6,0,0,0,565
33100,69778147-pjle,DC,16200,0,0,0,284.1597667,0,26.65016531,51365,Office,5,1,0,0,743
33110,69787265-jcgg,DC,40600,0,0,0,206.9666667,1,40.6352029,46020,Office,5,0,0,0,354
33120,69811059-beey,HI,52000,0,0,0,178.5784823,1,25.51396564,49620,Office,12,1,1,0,547
33130,69817108-enyu,DC,36500,0,0,0,351.025752,0,40.17865138,46365,Mgr,18,0,0,0,748
33140,69820340-oykj,DC,21800,0,0,0,187.2974769,0,31.55694874,61090,ProfExe,8,1,0,0,656
33150,69821492-mqqg,HI,10600,0,0,0,64.06673554,1,34.10469706,58590,Office,0,0,0,0,627
33160,69834653-ucln,DC,29500,0,0,0,157.0263263,3,40.17061829,63380,Office,3,0,1,0,633
33180,69956396-hckj,DC,23600,0,0,0,119.5859013,0,20.81825554,73200,Office,8,0,1,0,395
33190,69964999-dqar,DC,25000,0,2,,104.5333333,0,5.598673411,62000,Other,1,0,0,0,576
33210,70069082-kmlf,DC,10200,0,,,116.6793672,,42.77564391,51440,Office,4,0,0,0,516
33220,70102707-mdkx,HI,7000,0,0,0,315.3214527,0,38.6936558,67295,Office,5,0,0,0,591
33260,70142805-hfpi,DC,27600,0,0,0,282.3706614,1,38.19125134,45960,Other,13,0,1,0,802
33270,70163276-iljo,DC,23600,0,0,0,169.8052711,0,39.48884444,45625,Other,5,1,0,0,704
33290,70186027-uzgc,DC,22800,0,0,0,264.9370662,2,32.01024461,55450,Office,6,0,0,0,521
33300,70194741-huhv,DC,21300,0,,,317.3006251,,37.17163855,66950,ProfExe,2,0,0,0,502
33310,70223713-webq,DC,26300,0,0,0,310.3481457,0,38.23508627,68400,Other,3,1,0,0,493
33330,70235574-aror,DC,15000,0,0,0,147.1,1,45.31991933,62990,Other,24,1,1,0,593
33340,70266458-mqol,DC,11000,0,0,0,208.8984853,2,39.25043329,51435,Office,4,1,0,0,671
33350,70322891-kyhr,DC,26300,0,0,0,405.4304292,0,42.34162639,52365,Other,7,0,1,0,590
33360,70328560-ynmz,DC,22800,0,0,0,276.121973,0,38.96836653,52370,Other,0,1,0,1,355
33380,70365660-khhe,DC,25700,0,0,0,100.8009427,1,41.00583277,47580,Other,17,0,1,0,685
33390,70409036-xxbk,DC,7000,0,0,0,139,0,35.31112538,55955,Other,0,1,0,0,760
33400,70425370-miuv,DC,23000,0,0,1,314.2737125,0,37.74372511,58650,Other,,0,0,0,720
33420,70493478-hbzw,HI,8400,0,0,2,131.4713826,0,29.20040034,77995,Office,4,0,0,0,483
33430,70513758-xomb,DC,8400,0,0,0,214.44323,1,31.24524851,78915,Office,13,1,0,0,786
33450,70547478-gwea,HI,6600,0,0,0,122.8155841,0,36.77345872,50715,Office,6,0,0,0,525
33460,70582661-lelu,DC,14000,0,0,1,135.7684854,2,29.44804553,63335,,2,1,1,0,413
33470,70618184-bwuq,HI,4700,0,0,0,182.2483316,0,29.20902258,49650,Office,12,1,0,0,367
33480,70749181-cciw,DC,6800,0,2,4,319.5816842,,18.92721164,49000,Mgr,7,1,0,0,554
33490,70761027-onoz,DC,25500,0,,,133.9564941,,32.42562995,48530,Other,9,1,1,0,490
33500,70764044-lhoa,DC,25200,0,0,0,166.82201,0,39.02592642,68740,ProfExe,11,0,0,0,354
33530,70792854-bcxz,HI,5000,1,1,2,148.3406455,0,46.489874,62155,Office,7,1,0,0,781
33540,70799625-jewj,DC,19100,0,0,0,264.9150843,0,25.40820478,66465,Office,1,0,0,0,690
33550,70800747-lxgp,DC,26100,0,0,,96.52831616,,23.31865001,62030,ProfExe,6,0,1,0,804
33560,70809899-bqja,DC,14800,0,0,0,81.31481864,2,33.98140835,58385,Other,0,1,1,1,609
33570,70829400-ybbk,DC,16500,0,,,250.681862,2,36.93333116,95755,Office,1,0,0,0,574
33590,70839632-zpmk,DC,11400,0,0,0,212.7832827,0,31.12013265,55040,Mgr,9,0,0,0,664
33600,70848750-vzgj,DC,30200,1,4,0,130.3603618,0,50.35299879,58630,Mgr,9,0,0,0,538
33620,70863669-chpv,HI,8500,0,0,0,70.93488077,3,40.30904123,73530,Mgr,6,0,1,1,740
33630,70876783-rknb,HI,16000,0,0,0,315.4665656,0,25.91297601,62285,Office,11,0,0,1,473
33650,70893798-mkbh,DC,20000,0,1,0,123.9,0,22.52604782,62155,Office,6,1,1,0,602
33660,70907735-dkdj,HI,21000,1,2,1,90.4254746,3,41.96624947,73375,ProfExe,13,0,0,0,498
33680,70919754-hufl,HI,13800,0,0,2,159.2524968,0,42.30523974,60810,Self,5,1,0,1,496
33690,70921517-jwuv,DC,4900,0,0,3,179.1625747,2,22.54439284,74140,,3,1,0,0,676
33700,71125709-qfpq,DC,9900,1,0,0,176.367839,3,53.17891111,46590,Other,2.5,1,0,1,754
33710,71130002-nrlw,DC,11900,0,,1,185.5726683,0,28.97773866,45485,Other,,0,0,0,590
33720,71136424-agfh,HI,12900,0,0,0,117.8571727,3,28.53735409,61940,Office,1,0,1,0,576
33730,71203009-rimv,DC,8600,0,0,0,120.5726331,0,40.92591059,61460,Other,5,1,0,0,635
33740,71211513-qxrb,HI,22600,0,1,0,244.5333333,3,2.779798131,46645,Office,5,0,0,0,842
33750,71323648-ilpi,HI,15700,1,0,0,,0,12.36904386,49850,Mgr,26,0,1,0,817
33760,71332895-jpuq,HI,15400,0,0,0,174.8965193,2,28.06559087,48745,Office,7,1,0,0,390
33770,71362454-ilfr,DC,31300,0,0,0,153.0868546,0,40.29677071,52420,ProfExe,4,0,0,0,816
33780,71376650-lgdm,DC,11800,0,0,2,195.8629168,1,36.87169942,61330,,3,0,0,0,613
33790,71383444-hzyq,DC,21300,0,0,0,166.0829828,0,33.35538267,52215,ProfExe,9,0,0,0,421
33800,71450297-xbmk,DC,21700,0,,,300.6792922,,35.69801744,63600,Other,,0,0,0,562
33820,71476177-knic,DC,10700,1,0,0,165.3333333,7,3.374362883,61000,Other,,0,1,0,512
33830,71491068-ibir,DC,8100,0,0,0,225.6909893,0,30.3980051,45895,Office,5,0,1,0,761
33840,71495669-cyxq,HI,81200,0,0,0,139.136329,0,34.04215317,40020,ProfExe,22,1,0,0,564
33850,71519857-fxla,DC,14300,0,,,82.06640517,2,32.76978633,52290,Other,7,0,0,0,579
33860,71557999-phwc,DC,17700,0,0,0,28.01149175,5,41.46337333,52875,Mgr,9.9,0,0,0,352
33870,71560115-zdmq,HI,53900,0,0,0,349.7957481,0,22.06132991,47955,Other,3.5,0,0,0,661
33880,71565585-udxz,DC,15000,0,0,1,142,0,41.75394813,40195,Mgr,16,0,0,0,576
33910,71615993-fnzn,DC,24400,0,0,1,126.5427462,0,26.2739081,43510,ProfExe,1,0,0,1,713
33920,71621127-jvyd,DC,13700,0,0,0,181.4048504,1,34.31543721,61140,Office,7,1,0,0,674
33930,71643948-erbu,DC,25600,0,0,0,135.9,2,5.989995062,63075,ProfExe,5,0,0,1,769
33940,71664889-vhqa,DC,22200,0,2,1,242.2161953,2,42.77356841,44225,ProfExe,,0,0,0,527
33950,71667439-njke,HI,20000,0,0,0,321.6333333,0,47.77336248,46750,Other,7,0,0,0,624
33960,71698045-ahmn,HI,23000,0,3,1,149.6624879,,25.87294838,47985,ProfExe,12,0,0,0,621
33970,71705852-dgnk,HI,19400,0,2,2,64.57972292,,40.02396798,61600,,4,0,0,0,750
33980,71717842-kjbu,HI,8200,0,,,302.5301822,,30.44537563,43295,Other,24,0,0,0,610
33990,71720055-jjiu,DC,12500,0,0,0,267.8654583,0,29.15960949,46515,,,1,1,1,768
34000,71722465-vbkz,DC,15900,0,0,0,125.8340702,0,37.99377579,61165,Mgr,10,0,0,0,393
34020,71809672-dnik,DC,29400,0,0,0,109.121197,3,33.30176289,52225,Office,6,0,0,1,470
34030,71812849-qpmk,HI,11100,0,0,1,243.7137741,1,36.56411956,61745,ProfExe,19,1,0,0,828
34050,71884015-ocby,DC,10200,0,0,0,168.7498211,4,39.69842981,46335,Other,9,0,0,0,564
34060,71900597-qxnb,DC,37000,0,,2,368.7,1,28.49130864,44775,Other,27,0,0,0,426
34070,71902448-hqug,DC,7200,0,0,0,38.00326685,9,28.29568112,52110,ProfExe,8,0,0,0,830
34100,71958757-niha,DC,8000,0,1,2,322.8289503,,27.33615739,52460,Other,1,1,1,1,542
34110,71959645-ddfl,HI,10000,0,5,1,122.8333333,,31.10288447,44525,Other,9,0,0,1,656
34120,71972799-wdeu,HI,19300,0,0,1,301.753574,1,43.29094169,61120,Other,7,0,0,0,472
34130,71977348-mhex,DC,19300,0,0,0,193.7070998,1,30.68610563,43845,ProfExe,2,0,0,0,388
34140,71984697-uvfh,DC,30000,0,0,1,209.3666667,0,22.64375253,43225,Office,11,0,0,0,825
34160,72027679-ywnu,HI,12000,0,0,0,136,4,26.04665163,61930,Mgr,16,0,0,0,738
